user_idx,book_idx,rating,city
10608,882,10.0,calgary
10608,5860,10.0,calgary
10608,6158,10.0,calgary
10608,26113,10.0,calgary
10608,33959,9.0,calgary
10608,38565,10.0,calgary
10608,38583,10.0,calgary
10608,48337,10.0,calgary
10646,18369,6.0,calgary
10648,1116,8.0,calgary
10655,14073,10.0,calgary
31,15929,10.0,calgary
35,2574,8.0,calgary
35,9280,5.0,calgary
35,18843,7.0,calgary
47,46956,10.0,calgary
166,8152,10.0,calgary
175,43958,8.0,calgary
239,55,6.0,calgary
239,200,7.0,calgary
239,205,8.0,calgary
239,762,7.0,calgary
239,1886,8.0,calgary
239,1898,8.0,calgary
239,1963,7.0,calgary
239,2069,6.0,calgary
239,2109,8.0,calgary
239,3310,8.0,calgary
239,3338,8.0,calgary
239,3392,9.0,calgary
239,3585,6.0,calgary
239,4803,7.0,calgary
239,4893,4.0,calgary
239,4901,6.0,calgary
239,4933,7.0,calgary
239,5611,7.0,calgary
239,5806,8.0,calgary
239,5896,8.0,calgary
239,6165,6.0,calgary
239,7639,6.0,calgary
239,7679,8.0,calgary
239,7712,6.0,calgary
239,7725,6.0,calgary
239,7802,8.0,calgary
239,7809,6.0,calgary
239,7898,9.0,calgary
239,8152,7.0,calgary
239,8284,6.0,calgary
239,11312,8.0,calgary
239,11475,8.0,calgary
239,11479,7.0,calgary
239,11488,6.0,calgary
239,13964,7.0,calgary
239,13974,6.0,calgary
239,13977,8.0,calgary
239,13982,9.0,calgary
239,13994,8.0,calgary
239,13996,9.0,calgary
239,14036,8.0,calgary
239,14059,8.0,calgary
239,15680,8.0,calgary
239,15893,7.0,calgary
239,16030,8.0,calgary
239,16093,8.0,calgary
239,16206,8.0,calgary
239,16345,8.0,calgary
239,16734,9.0,calgary
239,16754,4.0,calgary
239,16755,8.0,calgary
239,17475,6.0,calgary
239,21604,6.0,calgary
239,21689,6.0,calgary
239,22331,8.0,calgary
239,23783,6.0,calgary
239,23849,6.0,calgary
239,30976,7.0,calgary
239,31850,9.0,calgary
239,31857,7.0,calgary
239,31858,7.0,calgary
239,31859,8.0,calgary
239,31860,8.0,calgary
239,31864,9.0,calgary
239,31866,8.0,calgary
239,31868,5.0,calgary
239,31871,7.0,calgary
239,31873,7.0,calgary
239,31876,8.0,calgary
239,31882,6.0,calgary
239,31883,7.0,calgary
239,31884,8.0,calgary
239,31885,9.0,calgary
239,31890,6.0,calgary
239,31891,8.0,calgary
239,31899,7.0,calgary
239,31914,8.0,calgary
239,31947,7.0,calgary
239,31948,7.0,calgary
239,31949,9.0,calgary
239,31953,6.0,calgary
