user_idx,book_idx,rating,city
10673,37565,9.0,austin
27,22525,8.0,austin
93,43566,9.0,austin
116,9369,7.0,austin
116,14632,10.0,austin
116,16898,10.0,austin
116,18785,8.0,austin
116,19442,8.0,austin
116,19446,8.0,austin
116,19627,10.0,austin
116,20134,9.0,austin
116,20832,9.0,austin
116,20884,10.0,austin
116,21528,9.0,austin
116,21545,10.0,austin
116,35845,10.0,austin
116,48303,6.0,austin
157,14974,9.0,austin
161,38674,7.0,austin
161,48279,9.0,austin
164,4822,8.0,austin
164,27002,10.0,austin
164,30575,10.0,austin
164,43566,8.0,austin
207,2273,7.0,austin
207,5809,9.0,austin
207,10989,10.0,austin
207,11537,9.0,austin
207,11538,8.0,austin
207,11769,7.0,austin
207,16170,10.0,austin
207,23010,10.0,austin
207,23073,7.0,austin
207,29424,10.0,austin
207,30194,10.0,austin
207,35716,10.0,austin
207,43035,6.0,austin
207,47722,6.0,austin
217,18516,9.0,austin
259,31198,10.0,austin
319,4435,7.0,austin
319,14753,8.0,austin
319,15149,6.0,austin
319,15704,6.0,austin
319,16285,8.0,austin
319,18785,6.0,austin
319,32137,9.0,austin
319,33876,8.0,austin
319,39733,9.0,austin
365,32490,9.0,austin
412,2078,8.0,austin
412,8982,9.0,austin
412,14292,10.0,austin
412,15627,8.0,austin
412,19226,8.0,austin
421,18416,7.0,austin
486,26730,10.0,austin
486,30734,9.0,austin
490,6317,7.0,austin
490,11751,7.0,austin
511,12071,9.0,austin
521,30460,7.0,austin
522,32635,6.0,austin
533,14633,10.0,austin
533,24343,10.0,austin
566,9669,8.0,austin
567,13813,9.0,austin
567,18562,9.0,austin
567,23984,9.0,austin
567,32210,8.0,austin
567,33298,10.0,austin
567,33361,9.0,austin
568,15250,6.0,austin
639,21528,7.0,austin
672,16043,8.0,austin
712,11645,9.0,austin
758,13096,10.0,austin
758,13122,9.0,austin
758,13124,6.0,austin
826,16153,7.0,austin
826,17691,6.0,austin
826,29399,10.0,austin
826,31407,8.0,austin
851,22246,10.0,austin
870,9676,9.0,austin
870,13749,10.0,austin
910,1772,9.0,austin
910,1995,9.0,austin
910,8160,7.0,austin
910,9669,8.0,austin
910,11489,10.0,austin
910,22331,9.0,austin
910,27552,7.0,austin
910,28872,10.0,austin
910,29840,7.0,austin
910,29882,10.0,austin
910,33462,9.0,austin
910,35094,9.0,austin
910,51246,8.0,austin
923,6004,10.0,austin
923,10989,10.0,austin
923,24338,10.0,austin
923,24423,10.0,austin
923,26486,10.0,austin
923,32389,10.0,austin
933,22151,10.0,austin
1030,11469,9.0,austin
1039,19351,8.0,austin
1148,2584,9.0,austin
1171,15218,6.0,austin
1184,11649,8.0,austin
1217,13994,9.0,austin
1248,11515,10.0,austin
1286,19988,9.0,austin
1286,46389,8.0,austin
1294,19839,6.0,austin
1294,47008,10.0,austin
1300,19906,10.0,austin
1341,2560,8.0,austin
1341,11389,9.0,austin
1341,20134,8.0,austin
1341,30762,8.0,austin
1341,35845,8.0,austin
1341,37492,10.0,austin
1347,756,9.0,austin
1347,870,8.0,austin
1347,6084,8.0,austin
1347,8846,10.0,austin
1347,9243,3.0,austin
1347,14737,8.0,austin
1347,14989,8.0,austin
1347,17631,8.0,austin
1347,18671,10.0,austin
1347,18757,6.0,austin
1347,20333,10.0,austin
1347,20338,10.0,austin
1347,20345,10.0,austin
1347,20357,10.0,austin
1347,20363,10.0,austin
1347,20413,10.0,austin
1347,20499,10.0,austin
1347,20556,9.0,austin
1347,20616,10.0,austin
1347,21598,6.0,austin
1347,22912,9.0,austin
1347,24089,10.0,austin
1347,24664,8.0,austin
1347,25840,7.0,austin
1347,25850,7.0,austin
1347,25870,10.0,austin
1347,29290,9.0,austin
1347,30422,9.0,austin
1347,31647,7.0,austin
1347,33792,9.0,austin
1347,38306,6.0,austin
1347,40465,6.0,austin
1347,41751,10.0,austin
1347,43692,10.0,austin
1347,43697,10.0,austin
1347,43702,10.0,austin
1347,43713,10.0,austin
1347,43752,6.0,austin
1347,47621,5.0,austin
1347,49279,8.0,austin
1400,35494,10.0,austin
1443,19194,10.0,austin
1443,19226,10.0,austin
1443,19822,10.0,austin
1443,40712,7.0,austin
1468,23931,8.0,austin
1516,37537,10.0,austin
1520,16242,9.0,austin
1520,19808,8.0,austin
1545,6274,8.0,austin
1545,15218,7.0,austin
1560,1835,9.0,austin
1560,2932,10.0,austin
1560,4278,9.0,austin
1560,5809,7.0,austin
1560,5812,8.0,austin
1560,6205,9.0,austin
1560,7639,9.0,austin
1560,11040,8.0,austin
1560,17938,8.0,austin
1560,18484,9.0,austin
1560,20109,8.0,austin
1560,22160,7.0,austin
1560,27591,7.0,austin
1560,29547,9.0,austin
1560,32266,8.0,austin
1560,41764,9.0,austin
1560,45951,8.0,austin
1634,1377,10.0,austin
1634,38716,5.0,austin
1634,49256,9.0,austin
1669,9751,10.0,austin
1680,14394,9.0,austin
1760,35496,6.0,austin
2061,21340,10.0,austin
2065,569,10.0,austin
2088,2961,8.0,austin
2088,5151,10.0,austin
2088,21517,9.0,austin
2088,22110,9.0,austin
2088,35494,10.0,austin
2113,485,9.0,austin
2113,1772,10.0,austin
2113,2142,8.0,austin
2113,2875,3.0,austin
2113,7593,10.0,austin
2113,9272,7.0,austin
2113,15951,7.0,austin
2113,18790,6.0,austin
2113,19492,7.0,austin
2113,20347,10.0,austin
2113,21396,8.0,austin
2113,25061,6.0,austin
2113,30762,7.0,austin
2113,32389,4.0,austin
2113,38809,8.0,austin
2113,39826,9.0,austin
2142,46501,8.0,austin
2142,46507,9.0,austin
2142,46555,8.0,austin
2152,7802,6.0,austin
2166,10773,9.0,austin
2177,1806,7.0,austin
2177,10987,8.0,austin
2177,28952,8.0,austin
2177,31648,8.0,austin
2192,1071,5.0,austin
2192,1747,10.0,austin
2192,4435,10.0,austin
2192,9734,7.0,austin
2192,13977,10.0,austin
2192,15884,6.0,austin
2192,16267,7.0,austin
2192,29399,7.0,austin
2192,30396,9.0,austin
2192,32004,5.0,austin
2192,32267,8.0,austin
2192,32708,7.0,austin
2192,33331,6.0,austin
2192,33484,9.0,austin
2192,33538,10.0,austin
2192,37562,7.0,austin
2192,39035,10.0,austin
2192,47157,9.0,austin
2192,48255,9.0,austin
2263,19584,8.0,austin
2263,21340,10.0,austin
2263,22151,10.0,austin
2263,23887,8.0,austin
2317,45819,9.0,austin
2364,11456,7.0,austin
2369,19757,10.0,austin
2454,1139,10.0,austin
2454,45951,8.0,austin
2479,32525,6.0,austin
2479,50515,9.0,austin
2518,2592,6.0,austin
2518,21556,10.0,austin
2518,22604,10.0,austin
2518,27657,10.0,austin
2518,27736,10.0,austin
2518,27737,10.0,austin
2555,13840,9.0,austin
2555,16352,8.0,austin
2580,16108,6.0,austin
2603,16253,6.0,austin
2603,32663,3.0,austin
2603,48308,6.0,austin
2625,4916,10.0,austin
2625,5317,10.0,austin
2625,7593,10.0,austin
2625,7659,9.0,austin
2625,18602,9.0,austin
2625,26186,9.0,austin
2625,27029,8.0,austin
2625,29269,8.0,austin
2625,32483,10.0,austin
2625,32706,10.0,austin
2625,32708,8.0,austin
2625,33404,9.0,austin
2658,18480,6.0,austin
2676,33367,7.0,austin
2682,2176,9.0,austin
2700,15127,9.0,austin
2771,5841,10.0,austin
2771,37604,9.0,austin
2832,31466,9.0,austin
2875,19044,10.0,austin
2875,33298,9.0,austin
2908,6982,10.0,austin
2908,32363,9.0,austin
2909,50692,9.0,austin
2922,33367,8.0,austin
2971,32272,6.0,austin
2971,33538,8.0,austin
2996,25230,8.0,austin
3094,6274,10.0,austin
3094,11039,9.0,austin
3094,11080,7.0,austin
3094,14903,8.0,austin
3094,27554,7.0,austin
3094,32551,7.0,austin
3094,35494,8.0,austin
3126,1071,10.0,austin
3126,30396,10.0,austin
3126,32004,10.0,austin
3138,8097,6.0,austin
3138,22343,5.0,austin
3138,39845,7.0,austin
3154,23711,10.0,austin
3154,47053,8.0,austin
3180,25820,9.0,austin
3192,1768,9.0,austin
3192,12579,6.0,austin
3192,29269,7.0,austin
3192,48714,6.0,austin
3200,11515,7.0,austin
3200,21434,8.0,austin
3200,30192,8.0,austin
3204,14753,8.0,austin
3204,18326,6.0,austin
3231,4229,10.0,austin
3231,48242,9.0,austin
3471,33283,8.0,austin
3516,26381,10.0,austin
3516,28791,8.0,austin
3516,31217,9.0,austin
3516,31220,10.0,austin
3519,19677,5.0,austin
3519,31558,10.0,austin
3519,39382,8.0,austin
3521,16265,8.0,austin
3574,27100,9.0,austin
3574,29547,10.0,austin
3574,29969,10.0,austin
3574,46535,9.0,austin
3584,15979,6.0,austin
3591,12568,9.0,austin
3655,11646,10.0,austin
3655,41926,10.0,austin
3676,11051,10.0,austin
3676,11356,9.0,austin
3676,16188,8.0,austin
3676,27253,9.0,austin
3676,30112,10.0,austin
3676,32856,10.0,austin
3676,35210,6.0,austin
3676,39398,9.0,austin
3682,2176,9.0,austin
3682,8055,10.0,austin
3682,8284,8.0,austin
3682,9122,9.0,austin
3682,9157,9.0,austin
3682,9189,9.0,austin
3682,9320,10.0,austin
3682,27653,10.0,austin
3682,30641,10.0,austin
3682,38716,8.0,austin
3768,42984,10.0,austin
3768,45399,10.0,austin
3768,46788,10.0,austin
3819,20347,6.0,austin
3836,19676,10.0,austin
3836,19988,9.0,austin
3836,20784,10.0,austin
3836,21408,7.0,austin
3836,46537,7.0,austin
3961,23575,8.0,austin
3961,31587,8.0,austin
3961,32193,7.0,austin
4074,28732,6.0,austin
4160,15776,9.0,austin
4162,21556,10.0,austin
4191,2273,8.0,austin
4221,35494,10.0,austin
4239,5854,9.0,austin
4239,28676,10.0,austin
4279,1161,10.0,austin
4279,1872,9.0,austin
4279,2658,10.0,austin
4279,4572,7.0,austin
4279,6244,8.0,austin
4279,8032,8.0,austin
4279,9721,10.0,austin
4279,10978,9.0,austin
4279,11249,7.0,austin
4279,11274,7.0,austin
4279,11275,8.0,austin
4279,11683,10.0,austin
4279,11792,7.0,austin
4279,13517,9.0,austin
4279,14551,9.0,austin
4279,14697,8.0,austin
4279,14796,10.0,austin
4279,15477,10.0,austin
4279,15793,9.0,austin
4279,16262,7.0,austin
4279,16281,8.0,austin
4279,16306,8.0,austin
4279,16371,10.0,austin
4279,19792,10.0,austin
4279,24998,9.0,austin
4279,25774,10.0,austin
4279,26973,10.0,austin
4279,27306,6.0,austin
4279,27521,5.0,austin
4279,27621,8.0,austin
4279,30575,10.0,austin
4279,32750,6.0,austin
4279,33146,5.0,austin
4279,33374,7.0,austin
4279,39680,6.0,austin
4279,40032,10.0,austin
4279,44053,10.0,austin
4279,46952,9.0,austin
4279,47256,7.0,austin
4291,16245,6.0,austin
4291,32015,9.0,austin
4291,42984,10.0,austin
4291,43187,10.0,austin
4291,48070,6.0,austin
4404,10605,9.0,austin
4404,11123,10.0,austin
4415,11167,9.0,austin
4415,11356,10.0,austin
4415,11474,10.0,austin
4415,16172,8.0,austin
4415,22616,10.0,austin
4415,27554,8.0,austin
4578,9731,10.0,austin
4616,24013,10.0,austin
4644,1886,9.0,austin
4675,21861,10.0,austin
4675,23969,8.0,austin
4822,39227,9.0,austin
4914,1084,3.0,austin
4923,21282,9.0,austin
4966,16285,10.0,austin
5057,16086,10.0,austin
5064,24338,10.0,austin
5103,33297,9.0,austin
5114,17270,8.0,austin
5116,13947,8.0,austin
5116,33476,3.0,austin
5121,33872,9.0,austin
5150,17862,4.0,austin
5150,33792,7.0,austin
5155,11040,9.0,austin
5155,19629,8.0,austin
5194,5389,10.0,austin
5194,18484,10.0,austin
5194,33160,8.0,austin
5364,27800,6.0,austin
5364,29957,8.0,austin
5367,17874,9.0,austin
5367,25052,9.0,austin
5367,38761,9.0,austin
5376,15828,9.0,austin
5376,23014,8.0,austin
5388,44480,10.0,austin
5395,28363,10.0,austin
5412,19584,9.0,austin
5412,22561,10.0,austin
5412,22608,10.0,austin
5412,30145,8.0,austin
5412,30337,10.0,austin
5494,29889,8.0,austin
5517,5521,9.0,austin
5517,11676,8.0,austin
5517,21058,2.0,austin
5517,27848,10.0,austin
5517,33033,10.0,austin
5517,43830,10.0,austin
5517,49982,10.0,austin
5574,5317,9.0,austin
5576,13840,9.0,austin
5584,35496,10.0,austin
5607,37025,10.0,austin
5617,11142,10.0,austin
5698,5801,8.0,austin
5698,5809,8.0,austin
5698,16092,7.0,austin
5698,16285,8.0,austin
5701,48308,9.0,austin
5739,762,9.0,austin
5739,1893,9.0,austin
5739,4930,9.0,austin
5739,9721,10.0,austin
5739,11877,7.0,austin
5739,12568,6.0,austin
5739,14727,10.0,austin
5739,19745,10.0,austin
5739,22278,8.0,austin
5739,31626,9.0,austin
5739,32058,9.0,austin
5739,32262,9.0,austin
5739,33501,10.0,austin
5739,39732,10.0,austin
5739,41738,9.0,austin
5739,47576,10.0,austin
5769,4715,9.0,austin
5769,32751,9.0,austin
5840,22669,8.0,austin
5883,2814,10.0,austin
5883,4959,10.0,austin
5883,17856,9.0,austin
5883,19415,10.0,austin
5883,23362,9.0,austin
5883,26054,10.0,austin
5883,33457,9.0,austin
5883,43557,9.0,austin
5996,11218,9.0,austin
5996,11516,7.0,austin
5996,29957,10.0,austin
6051,11769,10.0,austin
6095,33367,9.0,austin
6131,45951,8.0,austin
6268,2087,4.0,austin
6268,14049,8.0,austin
6313,2621,9.0,austin
6343,27628,10.0,austin
6343,30636,10.0,austin
6426,14874,6.0,austin
6451,1827,8.0,austin
6512,32205,8.0,austin
6550,14804,9.0,austin
6592,21101,10.0,austin
6601,5979,7.0,austin
6601,32221,3.0,austin
6608,39391,10.0,austin
6682,2609,8.0,austin
6682,8627,10.0,austin
6687,15979,6.0,austin
6690,27800,10.0,austin
6713,1754,8.0,austin
6713,2087,8.0,austin
6713,7898,9.0,austin
6713,9525,8.0,austin
6713,13731,8.0,austin
6713,16013,10.0,austin
6713,22079,9.0,austin
6713,30269,10.0,austin
6713,33780,9.0,austin
6713,39419,8.0,austin
6713,47003,7.0,austin
6721,24338,9.0,austin
6725,1922,10.0,austin
6725,11649,8.0,austin
6725,18349,7.0,austin
6725,20109,9.0,austin
6725,26568,10.0,austin
6725,30545,10.0,austin
6836,844,10.0,austin
6836,5453,6.0,austin
6836,12571,9.0,austin
6836,12598,10.0,austin
6836,15929,10.0,austin
6836,15944,10.0,austin
6836,15951,9.0,austin
6836,15966,9.0,austin
6836,19713,10.0,austin
6836,20187,5.0,austin
6836,23577,4.0,austin
6836,26954,9.0,austin
6836,37598,10.0,austin
6836,37618,8.0,austin
6836,39219,9.0,austin
6845,11735,10.0,austin
6968,39189,8.0,austin
6968,47026,10.0,austin
6968,47758,9.0,austin
6979,882,10.0,austin
6979,1886,8.0,austin
6979,4916,10.0,austin
6979,5811,9.0,austin
6979,7707,10.0,austin
6979,7802,10.0,austin
6979,7898,7.0,austin
6979,8099,10.0,austin
6979,8465,10.0,austin
6979,9338,8.0,austin
6979,9432,10.0,austin
6979,9438,10.0,austin
