user_idx,book_idx,rating,city
4137,14428,6.0,ft. stewart
5963,872,8.0,ft. stewart
5963,1037,8.0,ft. stewart
5963,1300,9.0,ft. stewart
5963,1366,8.0,ft. stewart
5963,2176,8.0,ft. stewart
5963,2206,9.0,ft. stewart
5963,2474,7.0,ft. stewart
5963,2485,8.0,ft. stewart
5963,2489,7.0,ft. stewart
5963,2491,7.0,ft. stewart
5963,2641,8.0,ft. stewart
5963,2776,8.0,ft. stewart
5963,2820,8.0,ft. stewart
5963,2822,9.0,ft. stewart
5963,2899,9.0,ft. stewart
5963,3089,4.0,ft. stewart
5963,3782,8.0,ft. stewart
5963,4242,8.0,ft. stewart
5963,4822,8.0,ft. stewart
5963,4961,9.0,ft. stewart
5963,4988,9.0,ft. stewart
5963,5060,9.0,ft. stewart
5963,5096,8.0,ft. stewart
5963,5117,8.0,ft. stewart
5963,5460,9.0,ft. stewart
5963,5496,9.0,ft. stewart
5963,5881,9.0,ft. stewart
5963,5971,9.0,ft. stewart
5963,6094,9.0,ft. stewart
5963,6095,6.0,ft. stewart
5963,6104,7.0,ft. stewart
5963,6174,9.0,ft. stewart
5963,6778,8.0,ft. stewart
5963,7100,7.0,ft. stewart
5963,7308,8.0,ft. stewart
5963,7315,8.0,ft. stewart
5963,7318,8.0,ft. stewart
5963,7321,8.0,ft. stewart
5963,7333,5.0,ft. stewart
5963,7346,8.0,ft. stewart
5963,7394,7.0,ft. stewart
5963,7399,8.0,ft. stewart
5963,7409,7.0,ft. stewart
5963,7425,5.0,ft. stewart
5963,7433,8.0,ft. stewart
5963,7435,8.0,ft. stewart
5963,7463,5.0,ft. stewart
5963,7468,7.0,ft. stewart
5963,7469,6.0,ft. stewart
5963,7473,6.0,ft. stewart
5963,7482,8.0,ft. stewart
5963,7490,7.0,ft. stewart
5963,7494,6.0,ft. stewart
5963,7534,4.0,ft. stewart
5963,7821,9.0,ft. stewart
5963,8832,9.0,ft. stewart
5963,8971,8.0,ft. stewart
5963,8975,9.0,ft. stewart
5963,8993,8.0,ft. stewart
5963,9017,8.0,ft. stewart
5963,9059,8.0,ft. stewart
5963,9277,8.0,ft. stewart
5963,9376,9.0,ft. stewart
5963,9525,8.0,ft. stewart
5963,9795,4.0,ft. stewart
5963,10732,9.0,ft. stewart
5963,10758,9.0,ft. stewart
5963,10954,7.0,ft. stewart
5963,10957,8.0,ft. stewart
5963,10990,9.0,ft. stewart
5963,11012,9.0,ft. stewart
5963,11040,9.0,ft. stewart
5963,11415,7.0,ft. stewart
5963,11461,9.0,ft. stewart
5963,11557,8.0,ft. stewart
5963,11886,9.0,ft. stewart
5963,11980,9.0,ft. stewart
5963,12127,9.0,ft. stewart
5963,12156,9.0,ft. stewart
5963,12196,8.0,ft. stewart
5963,12197,8.0,ft. stewart
5963,12201,8.0,ft. stewart
5963,12207,8.0,ft. stewart
5963,12212,8.0,ft. stewart
5963,12214,7.0,ft. stewart
5963,12234,8.0,ft. stewart
5963,12242,9.0,ft. stewart
5963,12274,8.0,ft. stewart
5963,12277,8.0,ft. stewart
5963,12284,7.0,ft. stewart
5963,12291,7.0,ft. stewart
5963,12298,8.0,ft. stewart
5963,12390,7.0,ft. stewart
5963,12425,6.0,ft. stewart
5963,12441,8.0,ft. stewart
5963,12863,9.0,ft. stewart
5963,12865,8.0,ft. stewart
5963,12869,8.0,ft. stewart
5963,12877,8.0,ft. stewart
5963,12886,8.0,ft. stewart
5963,12890,9.0,ft. stewart
5963,12951,9.0,ft. stewart
5963,12964,7.0,ft. stewart
5963,13003,7.0,ft. stewart
5963,13020,8.0,ft. stewart
5963,13026,7.0,ft. stewart
5963,13032,8.0,ft. stewart
5963,13140,7.0,ft. stewart
5963,13142,7.0,ft. stewart
5963,13154,8.0,ft. stewart
5963,13265,8.0,ft. stewart
5963,13477,4.0,ft. stewart
5963,13824,8.0,ft. stewart
5963,13925,8.0,ft. stewart
5963,13959,4.0,ft. stewart
5963,13985,8.0,ft. stewart
5963,14073,4.0,ft. stewart
5963,14416,9.0,ft. stewart
5963,14428,4.0,ft. stewart
5963,14430,7.0,ft. stewart
5963,14445,8.0,ft. stewart
5963,14559,4.0,ft. stewart
5963,14772,5.0,ft. stewart
5963,14797,9.0,ft. stewart
5963,14804,8.0,ft. stewart
5963,14829,7.0,ft. stewart
5963,14838,8.0,ft. stewart
5963,14852,7.0,ft. stewart
5963,14857,8.0,ft. stewart
5963,14870,7.0,ft. stewart
5963,14881,6.0,ft. stewart
5963,14898,9.0,ft. stewart
5963,14903,9.0,ft. stewart
5963,14910,8.0,ft. stewart
5963,14911,8.0,ft. stewart
5963,14996,8.0,ft. stewart
5963,14999,7.0,ft. stewart
5963,15036,9.0,ft. stewart
5963,15037,9.0,ft. stewart
5963,15046,8.0,ft. stewart
5963,15087,9.0,ft. stewart
5963,15155,8.0,ft. stewart
5963,15193,9.0,ft. stewart
5963,15194,8.0,ft. stewart
5963,15201,8.0,ft. stewart
5963,15226,6.0,ft. stewart
5963,15227,9.0,ft. stewart
5963,15242,8.0,ft. stewart
5963,15244,8.0,ft. stewart
5963,15281,9.0,ft. stewart
5963,15334,8.0,ft. stewart
5963,15336,8.0,ft. stewart
5963,15356,9.0,ft. stewart
5963,15523,9.0,ft. stewart
5963,15574,9.0,ft. stewart
5963,15593,8.0,ft. stewart
5963,15778,5.0,ft. stewart
5963,16197,8.0,ft. stewart
5963,16231,4.0,ft. stewart
5963,16964,7.0,ft. stewart
5963,17393,8.0,ft. stewart
5963,17415,6.0,ft. stewart
5963,17559,9.0,ft. stewart
5963,17669,9.0,ft. stewart
5963,17754,9.0,ft. stewart
5963,17759,9.0,ft. stewart
5963,17826,9.0,ft. stewart
5963,17870,9.0,ft. stewart
5963,17884,9.0,ft. stewart
5963,18349,8.0,ft. stewart
5963,18469,9.0,ft. stewart
5963,18476,9.0,ft. stewart
5963,18478,9.0,ft. stewart
5963,18494,8.0,ft. stewart
5963,18652,8.0,ft. stewart
5963,18677,7.0,ft. stewart
5963,18683,9.0,ft. stewart
5963,18706,9.0,ft. stewart
5963,18753,9.0,ft. stewart
5963,18806,9.0,ft. stewart
5963,18854,9.0,ft. stewart
5963,18903,9.0,ft. stewart
5963,18905,8.0,ft. stewart
5963,18951,9.0,ft. stewart
5963,19184,8.0,ft. stewart
5963,19186,8.0,ft. stewart
5963,19194,9.0,ft. stewart
5963,19226,9.0,ft. stewart
5963,19228,8.0,ft. stewart
5963,19231,9.0,ft. stewart
5963,19232,9.0,ft. stewart
5963,19241,4.0,ft. stewart
5963,19284,4.0,ft. stewart
5963,19305,8.0,ft. stewart
5963,19312,7.0,ft. stewart
5963,19315,9.0,ft. stewart
5963,19327,8.0,ft. stewart
5963,19389,9.0,ft. stewart
5963,19407,9.0,ft. stewart
5963,19431,9.0,ft. stewart
5963,19495,8.0,ft. stewart
5963,19519,9.0,ft. stewart
5963,19537,9.0,ft. stewart
5963,19540,9.0,ft. stewart
5963,19571,9.0,ft. stewart
5963,19629,9.0,ft. stewart
5963,19637,8.0,ft. stewart
5963,19643,8.0,ft. stewart
5963,19647,9.0,ft. stewart
5963,19651,8.0,ft. stewart
5963,19726,7.0,ft. stewart
5963,19733,8.0,ft. stewart
5963,19752,9.0,ft. stewart
5963,19787,7.0,ft. stewart
5963,19884,8.0,ft. stewart
5963,19915,8.0,ft. stewart
5963,19990,8.0,ft. stewart
5963,20003,8.0,ft. stewart
5963,20045,8.0,ft. stewart
5963,20134,9.0,ft. stewart
5963,20157,9.0,ft. stewart
5963,20195,9.0,ft. stewart
5963,20254,4.0,ft. stewart
5963,20285,8.0,ft. stewart
5963,20296,8.0,ft. stewart
5963,20316,8.0,ft. stewart
5963,20378,8.0,ft. stewart
5963,20594,9.0,ft. stewart
5963,20932,9.0,ft. stewart
5963,20995,4.0,ft. stewart
5963,21102,9.0,ft. stewart
5963,21334,9.0,ft. stewart
5963,21378,9.0,ft. stewart
5963,21407,9.0,ft. stewart
5963,21552,8.0,ft. stewart
5963,21756,9.0,ft. stewart
5963,21819,9.0,ft. stewart
5963,21855,9.0,ft. stewart
5963,21910,8.0,ft. stewart
5963,22403,9.0,ft. stewart
5963,22407,9.0,ft. stewart
5963,22414,8.0,ft. stewart
5963,22433,8.0,ft. stewart
5963,22452,9.0,ft. stewart
5963,22458,9.0,ft. stewart
5963,22564,7.0,ft. stewart
5963,22616,8.0,ft. stewart
5963,22621,8.0,ft. stewart
5963,22626,8.0,ft. stewart
