user_idx,book_idx,rating,city
584,806,7.0,mechanicsville
584,950,7.0,mechanicsville
584,1466,7.0,mechanicsville
584,1643,7.0,mechanicsville
584,1840,3.0,mechanicsville
584,2087,6.0,mechanicsville
584,2176,8.0,mechanicsville
584,2249,7.0,mechanicsville
584,2548,7.0,mechanicsville
584,2658,7.0,mechanicsville
584,2822,7.0,mechanicsville
584,2875,7.0,mechanicsville
584,2876,6.0,mechanicsville
584,2928,4.0,mechanicsville
584,2936,4.0,mechanicsville
584,3072,8.0,mechanicsville
584,4435,9.0,mechanicsville
584,4617,5.0,mechanicsville
584,5063,8.0,mechanicsville
584,5260,7.0,mechanicsville
584,5461,4.0,mechanicsville
584,5467,4.0,mechanicsville
584,5697,6.0,mechanicsville
584,5781,8.0,mechanicsville
584,5793,7.0,mechanicsville
584,5809,9.0,mechanicsville
584,5944,3.0,mechanicsville
584,5979,9.0,mechanicsville
584,6006,8.0,mechanicsville
584,6059,4.0,mechanicsville
584,6096,4.0,mechanicsville
584,6099,4.0,mechanicsville
584,7298,4.0,mechanicsville
584,7335,4.0,mechanicsville
584,7420,4.0,mechanicsville
584,7456,4.0,mechanicsville
584,7463,7.0,mechanicsville
584,7468,4.0,mechanicsville
584,7540,7.0,mechanicsville
584,7712,9.0,mechanicsville
584,7793,4.0,mechanicsville
584,7802,8.0,mechanicsville
584,7804,7.0,mechanicsville
584,8284,8.0,mechanicsville
584,8354,7.0,mechanicsville
584,8630,8.0,mechanicsville
584,8804,4.0,mechanicsville
584,9122,7.0,mechanicsville
584,9187,6.0,mechanicsville
584,9206,5.0,mechanicsville
584,9238,6.0,mechanicsville
584,9242,7.0,mechanicsville
584,9244,5.0,mechanicsville
584,9495,9.0,mechanicsville
584,9502,7.0,mechanicsville
584,9636,8.0,mechanicsville
584,9669,9.0,mechanicsville
584,9677,8.0,mechanicsville
584,9678,8.0,mechanicsville
584,9716,7.0,mechanicsville
584,9736,8.0,mechanicsville
584,9738,8.0,mechanicsville
584,9743,7.0,mechanicsville
584,10990,7.0,mechanicsville
584,11012,7.0,mechanicsville
584,11088,5.0,mechanicsville
584,11108,8.0,mechanicsville
584,11184,5.0,mechanicsville
584,11219,6.0,mechanicsville
584,11271,4.0,mechanicsville
584,11272,4.0,mechanicsville
584,11273,7.0,mechanicsville
584,11297,4.0,mechanicsville
584,11299,7.0,mechanicsville
584,11424,5.0,mechanicsville
584,11474,4.0,mechanicsville
584,11526,9.0,mechanicsville
584,11530,9.0,mechanicsville
584,11657,7.0,mechanicsville
584,11683,8.0,mechanicsville
584,11693,7.0,mechanicsville
584,11735,7.0,mechanicsville
584,11759,7.0,mechanicsville
584,12335,5.0,mechanicsville
584,13249,4.0,mechanicsville
584,13432,5.0,mechanicsville
584,13470,8.0,mechanicsville
584,13553,4.0,mechanicsville
584,13558,4.0,mechanicsville
584,13641,5.0,mechanicsville
584,13711,8.0,mechanicsville
584,13735,8.0,mechanicsville
584,13738,9.0,mechanicsville
584,13820,7.0,mechanicsville
584,13849,7.0,mechanicsville
584,13905,7.0,mechanicsville
584,13926,7.0,mechanicsville
584,13985,6.0,mechanicsville
584,13996,4.0,mechanicsville
584,14059,3.0,mechanicsville
584,14073,8.0,mechanicsville
584,14363,5.0,mechanicsville
584,14445,7.0,mechanicsville
584,14511,6.0,mechanicsville
584,14550,4.0,mechanicsville
584,14590,8.0,mechanicsville
584,14652,9.0,mechanicsville
584,14726,7.0,mechanicsville
584,15155,7.0,mechanicsville
584,15585,8.0,mechanicsville
584,15769,6.0,mechanicsville
584,15778,8.0,mechanicsville
584,15805,6.0,mechanicsville
584,15810,6.0,mechanicsville
584,15829,6.0,mechanicsville
584,15884,5.0,mechanicsville
584,15930,6.0,mechanicsville
584,15934,8.0,mechanicsville
584,15991,8.0,mechanicsville
584,16029,6.0,mechanicsville
584,16077,5.0,mechanicsville
584,16188,4.0,mechanicsville
584,16226,6.0,mechanicsville
584,16246,8.0,mechanicsville
584,16280,7.0,mechanicsville
584,16285,9.0,mechanicsville
584,16289,9.0,mechanicsville
584,16336,8.0,mechanicsville
584,16345,8.0,mechanicsville
584,17120,4.0,mechanicsville
584,17310,6.0,mechanicsville
584,17403,8.0,mechanicsville
584,17592,4.0,mechanicsville
584,17615,7.0,mechanicsville
584,17617,6.0,mechanicsville
584,17670,6.0,mechanicsville
584,17673,6.0,mechanicsville
584,17751,7.0,mechanicsville
584,17926,4.0,mechanicsville
584,18329,7.0,mechanicsville
584,18330,8.0,mechanicsville
584,18341,7.0,mechanicsville
584,18353,6.0,mechanicsville
584,18416,6.0,mechanicsville
584,18562,8.0,mechanicsville
584,18594,7.0,mechanicsville
584,18646,7.0,mechanicsville
584,18695,5.0,mechanicsville
584,18724,7.0,mechanicsville
584,18729,3.0,mechanicsville
584,18782,4.0,mechanicsville
584,19190,4.0,mechanicsville
584,19215,4.0,mechanicsville
584,19421,8.0,mechanicsville
584,19438,6.0,mechanicsville
584,19443,4.0,mechanicsville
584,19465,6.0,mechanicsville
584,19472,5.0,mechanicsville
584,19488,6.0,mechanicsville
584,19519,7.0,mechanicsville
584,19529,6.0,mechanicsville
584,19534,6.0,mechanicsville
584,19537,7.0,mechanicsville
584,19540,6.0,mechanicsville
584,19542,7.0,mechanicsville
584,19626,8.0,mechanicsville
584,19647,4.0,mechanicsville
584,19651,5.0,mechanicsville
584,19652,4.0,mechanicsville
584,19653,5.0,mechanicsville
584,19691,6.0,mechanicsville
584,19737,7.0,mechanicsville
584,19746,4.0,mechanicsville
584,19757,8.0,mechanicsville
584,19793,4.0,mechanicsville
584,19802,5.0,mechanicsville
584,19839,4.0,mechanicsville
584,19849,8.0,mechanicsville
584,19852,7.0,mechanicsville
584,19932,8.0,mechanicsville
584,19942,4.0,mechanicsville
584,19946,6.0,mechanicsville
584,20025,9.0,mechanicsville
584,20290,8.0,mechanicsville
