user_idx,book_idx,rating,city
4925,19689,8.0,seattle
4938,25328,9.0,seattle
57,4193,10.0,seattle
57,13676,9.0,seattle
61,8695,8.0,seattle
95,320,9.0,seattle
95,1162,10.0,seattle
95,1443,9.0,seattle
95,1836,10.0,seattle
95,2986,10.0,seattle
95,3181,10.0,seattle
95,3193,10.0,seattle
95,3245,10.0,seattle
95,5941,10.0,seattle
95,6224,10.0,seattle
95,6264,10.0,seattle
95,7316,8.0,seattle
95,7442,9.0,seattle
95,7750,9.0,seattle
95,7841,10.0,seattle
95,9926,10.0,seattle
95,9942,10.0,seattle
95,9943,10.0,seattle
95,9980,2.0,seattle
95,10059,9.0,seattle
95,10123,9.0,seattle
95,10156,8.0,seattle
95,10177,4.0,seattle
95,10187,9.0,seattle
95,10707,10.0,seattle
95,10914,5.0,seattle
95,12222,10.0,seattle
95,12335,10.0,seattle
95,12354,10.0,seattle
95,12372,10.0,seattle
95,12413,10.0,seattle
95,12449,10.0,seattle
95,12887,9.0,seattle
95,13966,8.0,seattle
95,14227,10.0,seattle
95,14258,10.0,seattle
95,15106,10.0,seattle
95,15107,10.0,seattle
95,15108,10.0,seattle
95,15932,8.0,seattle
95,15933,7.0,seattle
95,15934,6.0,seattle
95,16450,8.0,seattle
95,16567,10.0,seattle
95,16962,9.0,seattle
95,17471,10.0,seattle
95,17890,10.0,seattle
95,20249,9.0,seattle
95,20937,7.0,seattle
95,21011,8.0,seattle
95,21039,10.0,seattle
95,21162,10.0,seattle
95,21297,10.0,seattle
95,21379,10.0,seattle
95,21483,10.0,seattle
95,21552,6.0,seattle
95,21556,9.0,seattle
95,21559,10.0,seattle
95,26228,10.0,seattle
95,26818,9.0,seattle
95,27778,10.0,seattle
95,28466,10.0,seattle
95,29898,9.0,seattle
95,30219,6.0,seattle
95,30944,10.0,seattle
95,32402,10.0,seattle
101,9418,10.0,seattle
101,9723,10.0,seattle
103,17821,10.0,seattle
103,18119,6.0,seattle
103,31378,4.0,seattle
105,494,10.0,seattle
105,764,9.0,seattle
105,854,9.0,seattle
105,1224,3.0,seattle
105,1239,9.0,seattle
105,1248,9.0,seattle
105,1293,10.0,seattle
105,1414,9.0,seattle
105,1440,10.0,seattle
105,1801,8.0,seattle
105,2557,9.0,seattle
105,2604,10.0,seattle
105,2797,8.0,seattle
105,2977,9.0,seattle
105,3065,9.0,seattle
105,3193,5.0,seattle
105,3216,9.0,seattle
105,3219,8.0,seattle
105,3245,9.0,seattle
105,3255,8.0,seattle
105,3266,7.0,seattle
105,3500,8.0,seattle
105,3721,5.0,seattle
105,3857,9.0,seattle
105,4098,10.0,seattle
105,4104,9.0,seattle
105,5081,10.0,seattle
105,5091,9.0,seattle
105,5148,9.0,seattle
105,5149,9.0,seattle
105,5218,8.0,seattle
105,5231,8.0,seattle
105,5240,3.0,seattle
105,5271,10.0,seattle
105,5435,10.0,seattle
105,6224,10.0,seattle
105,6246,7.0,seattle
105,6308,10.0,seattle
105,6383,6.0,seattle
105,6407,10.0,seattle
105,6658,9.0,seattle
105,6659,10.0,seattle
105,6664,6.0,seattle
105,7573,10.0,seattle
105,7577,8.0,seattle
105,7677,9.0,seattle
105,7688,9.0,seattle
105,7771,6.0,seattle
105,7781,9.0,seattle
105,7836,8.0,seattle
105,7902,9.0,seattle
105,8484,6.0,seattle
105,9254,10.0,seattle
105,9276,9.0,seattle
105,9310,8.0,seattle
105,9366,9.0,seattle
105,9387,4.0,seattle
105,9394,10.0,seattle
105,9410,9.0,seattle
105,9417,10.0,seattle
105,9418,8.0,seattle
105,9440,7.0,seattle
105,9448,9.0,seattle
105,9469,8.0,seattle
105,9532,8.0,seattle
105,9572,5.0,seattle
105,9808,9.0,seattle
105,10278,10.0,seattle
105,10494,7.0,seattle
105,10527,5.0,seattle
105,10551,9.0,seattle
105,10562,6.0,seattle
105,10623,10.0,seattle
105,10670,9.0,seattle
105,10709,7.0,seattle
105,10844,8.0,seattle
105,10851,10.0,seattle
105,10873,10.0,seattle
105,11034,6.0,seattle
105,11849,8.0,seattle
105,12184,6.0,seattle
105,12303,9.0,seattle
105,12467,5.0,seattle
105,13103,8.0,seattle
105,14057,2.0,seattle
105,14184,6.0,seattle
105,14203,8.0,seattle
105,14231,3.0,seattle
105,14399,9.0,seattle
105,14657,9.0,seattle
105,14690,10.0,seattle
105,14741,6.0,seattle
105,14828,9.0,seattle
105,14846,9.0,seattle
105,14999,9.0,seattle
105,15422,7.0,seattle
105,15709,10.0,seattle
105,15949,7.0,seattle
105,16801,9.0,seattle
105,17777,8.0,seattle
105,17829,7.0,seattle
