user_idx,book_idx,rating,city
2242,23215,10.0,london
2250,7660,8.0,london
2254,10217,7.0,london
1,24618,5.0,london
4,8358,9.0,london
5,6132,8.0,london
12,23888,10.0,london
13,10066,9.0,london
14,10014,8.0,london
14,10926,7.0,london
14,24120,9.0,london
15,22187,8.0,london
16,24041,5.0,london
18,9868,4.0,london
23,18185,9.0,london
29,4988,10.0,london
29,23954,10.0,london
29,23985,9.0,london
30,5137,9.0,london
34,19377,8.0,london
36,196,6.0,london
36,3482,6.0,london
43,9921,10.0,london
47,18126,8.0,london
51,23888,9.0,london
54,1822,10.0,london
54,2749,10.0,london
56,1846,3.0,london
62,1821,7.0,london
64,234,6.0,london
64,17989,6.0,london
68,18273,10.0,london
69,13236,10.0,london
70,10989,9.0,london
79,1662,10.0,london
79,3074,8.0,london
79,5217,9.0,london
79,5874,9.0,london
79,5875,8.0,london
79,5959,8.0,london
79,7960,10.0,london
79,12183,10.0,london
79,16843,8.0,london
79,18506,9.0,london
79,23885,6.0,london
79,24001,10.0,london
82,13172,10.0,london
87,675,10.0,london
90,18059,10.0,london
92,6957,8.0,london
92,11978,10.0,london
92,11986,10.0,london
93,14290,9.0,london
96,3178,9.0,london
96,10587,9.0,london
96,20906,6.0,london
104,17887,7.0,london
104,17888,8.0,london
105,253,10.0,london
109,1555,10.0,london
109,5322,9.0,london
109,13098,9.0,london
109,26091,5.0,london
112,18137,10.0,london
112,18157,8.0,london
116,1668,8.0,london
119,17994,10.0,london
121,1608,8.0,london
121,5183,9.0,london
121,8644,10.0,london
122,11195,6.0,london
122,15184,6.0,london
123,2001,8.0,london
123,13190,8.0,london
123,14342,8.0,london
133,14431,10.0,london
134,20089,6.0,london
135,7340,9.0,london
136,1822,8.0,london
136,17981,8.0,london
140,5182,10.0,london
140,14974,10.0,london
144,21940,6.0,london
146,3058,9.0,london
147,160,9.0,london
147,2282,5.0,london
147,2351,8.0,london
147,9109,9.0,london
147,13133,8.0,london
147,13142,6.0,london
147,13144,6.0,london
147,15922,8.0,london
147,17979,10.0,london
149,15780,7.0,london
151,5205,10.0,london
151,13095,9.0,london
151,13103,6.0,london
151,13112,7.0,london
151,13158,8.0,london
151,14439,7.0,london
152,6324,6.0,london
154,24247,7.0,london
159,8,10.0,london
159,53,7.0,london
159,58,10.0,london
159,64,8.0,london
159,67,8.0,london
159,71,7.0,london
159,191,10.0,london
159,219,10.0,london
159,234,9.0,london
159,235,9.0,london
159,252,10.0,london
159,268,9.0,london
159,294,9.0,london
159,336,9.0,london
159,338,7.0,london
159,518,6.0,london
159,586,10.0,london
159,697,10.0,london
159,903,8.0,london
159,1032,6.0,london
159,1038,10.0,london
159,1047,8.0,london
159,1054,9.0,london
159,1081,9.0,london
159,1296,8.0,london
159,1303,8.0,london
159,1506,8.0,london
159,1550,9.0,london
159,1564,9.0,london
159,1586,9.0,london
159,1604,9.0,london
159,1605,6.0,london
159,1616,8.0,london
159,1622,9.0,london
159,1623,10.0,london
159,1648,9.0,london
159,1657,10.0,london
159,1662,10.0,london
159,1669,6.0,london
159,1732,10.0,london
159,1733,10.0,london
159,1737,7.0,london
159,1744,8.0,london
159,1747,10.0,london
