user_idx,book_idx,rating,city
2245,2451,5.0,chicago
2245,7284,9.0,chicago
2245,9565,6.0,chicago
2253,11897,7.0,chicago
6,13557,7.0,chicago
8,673,3.0,chicago
8,7267,7.0,chicago
8,15712,7.0,chicago
22,11298,7.0,chicago
32,14798,6.0,chicago
35,16278,9.0,chicago
46,649,8.0,chicago
46,1067,7.0,chicago
46,1069,5.0,chicago
46,1649,7.0,chicago
46,2036,5.0,chicago
46,2783,7.0,chicago
46,2880,9.0,chicago
46,3058,8.0,chicago
46,3060,4.0,chicago
46,3160,8.0,chicago
46,3432,1.0,chicago
46,3762,8.0,chicago
46,4227,5.0,chicago
46,6132,7.0,chicago
46,7161,5.0,chicago
46,7382,4.0,chicago
46,8193,6.0,chicago
46,8282,7.0,chicago
46,10157,6.0,chicago
46,11095,4.0,chicago
46,11098,6.0,chicago
46,15801,7.0,chicago
46,16014,4.0,chicago
46,16107,6.0,chicago
46,16386,6.0,chicago
46,16518,5.0,chicago
46,17099,2.0,chicago
46,17442,7.0,chicago
46,18808,7.0,chicago
46,18815,7.0,chicago
46,18827,3.0,chicago
46,18836,6.0,chicago
46,20198,4.0,chicago
46,21001,6.0,chicago
46,21227,6.0,chicago
46,21841,9.0,chicago
46,23190,6.0,chicago
46,23475,9.0,chicago
46,23657,7.0,chicago
59,553,8.0,chicago
59,586,7.0,chicago
59,924,8.0,chicago
59,926,6.0,chicago
59,942,7.0,chicago
59,957,8.0,chicago
59,1066,3.0,chicago
59,1075,7.0,chicago
59,1092,8.0,chicago
59,1243,2.0,chicago
59,2334,8.0,chicago
59,2337,8.0,chicago
59,3064,6.0,chicago
59,3101,4.0,chicago
59,4254,7.0,chicago
59,4368,6.0,chicago
59,5047,2.0,chicago
59,5837,6.0,chicago
59,6031,8.0,chicago
59,6274,9.0,chicago
59,7260,8.0,chicago
59,7276,5.0,chicago
59,7682,5.0,chicago
59,7697,6.0,chicago
59,8113,6.0,chicago
59,8115,8.0,chicago
59,8343,6.0,chicago
59,8737,3.0,chicago
59,9384,5.0,chicago
59,9989,5.0,chicago
59,11298,8.0,chicago
59,11391,3.0,chicago
59,11694,4.0,chicago
59,12262,6.0,chicago
59,12284,8.0,chicago
59,14919,7.0,chicago
59,15062,7.0,chicago
59,15241,6.0,chicago
59,15527,7.0,chicago
59,15594,7.0,chicago
59,16093,5.0,chicago
59,16419,8.0,chicago
59,16623,3.0,chicago
59,17284,2.0,chicago
59,17320,8.0,chicago
59,17410,3.0,chicago
59,19364,5.0,chicago
59,19402,6.0,chicago
59,19672,7.0,chicago
59,19717,5.0,chicago
59,21499,6.0,chicago
59,21782,2.0,chicago
59,21945,3.0,chicago
59,22640,2.0,chicago
59,22735,5.0,chicago
59,22752,5.0,chicago
59,23203,4.0,chicago
59,24542,7.0,chicago
60,381,7.0,chicago
